Longitude,Latitude,Depth_km
-125.0208349,47.46208268,-15
-124.9831028,47.38805993,-15
-124.9525183,47.3105778,-15
-124.9220091,47.23306604,-15
-124.8915746,47.15552487,-15
-124.8653212,47.07657372,-15
-124.8426343,46.99642265,-15
-124.8200019,46.91625619,-15
-124.7974414,46.83606943,-15
-124.7749357,46.75586729,-15
-124.7568803,46.67467756,-15
-124.7433789,46.59247902,-15
-124.7299214,46.51027327,-15
-124.7165038,46.42806099,-15
-124.7031082,46.34584514,-15
-124.6928256,46.26327647,-15
-124.6874979,46.18014702,-15
-124.6821704,46.09701755,-15
-124.6768504,46.01388761,-15
-124.6715406,45.93075702,-15
-124.6662507,45.84762515,-15
-124.6640231,45.76436862,-15
-124.6625368,45.68108188,-15
-124.6610483,45.59779518,-15
-124.6595565,45.51450854,-15
-124.6580622,45.43122195,-15
-124.6554289,45.34797755,-15
-124.6507548,45.26480878,-15
-124.6460865,45.1816397,-15
-124.6414251,45.09847023,-15
-124.6367705,45.01530037,-15
-124.6321215,44.93213021,-15
-124.6274802,44.8489596,-15
-124.6228434,44.76578876,-15
-124.6167095,44.68271983,-15
-124.6100305,44.59968803,-15
-124.6033686,44.51665485,-15
-124.5967137,44.43362111,-15
-124.5900751,44.35058606,-15
-124.5834439,44.26755042,-15
-124.5768282,44.18451355,-15
-124.5702203,44.10147606,-15
-124.5634566,44.01845119,-15
-124.5566142,43.93543269,-15
-124.5497914,43.85241257,-15
-124.542984,43.76939119,-15
-124.5361785,43.68636966,-15
-124.5279726,43.60349873,-15
-124.5169732,43.52092814,-15
-124.5059849,43.43835607,-15
-124.4950223,43.35578059,-15
-124.483472,43.27329869,-15
-124.4684341,43.19136732,-15
-124.4534418,43.10942757,-15
-124.4384757,43.02748305,-15
-124.4225633,42.94572841,-15
-124.4047792,42.86434896,-15
-124.3870342,42.78296096,-15
-124.3693152,42.70156731,-15
-124.3516461,42.6201628,-15
-124.3339944,42.53875454,-15
-124.3164073,42.45733229,-15
-124.2983505,42.3760151,-15
-124.2795667,42.29486056,-15
-124.2608174,42.21369806,-15
-124.2420982,42.13252859,-15
-124.2234327,42.05134678,-15
-124.2047929,41.97015904,-15
-124.1862126,41.88895768,-15
-124.1676455,41.80775329,-15
-124.1502236,41.72629588,-15
-124.1328838,41.64482059,-15
-124.1200425,41.5626349,-15
-124.1114645,41.47977775,-15
-124.1036461,41.39697183,-15
-124.1237081,41.31612379,-15
-124.1460132,41.23622731,-15
-124.1897414,41.16532782,-15
-124.2365923,41.09667214,-15
-124.2896774,41.03247818,-15
-124.3391514,40.96549894,-15
-124.3776066,40.8923303,-15
-124.3984567,40.81200704,-15
-124.4174698,40.73112873,-15
-124.4465489,40.65306918,-15
-124.4769726,40.57557028,-15
-124.5117504,40.49987748,-15
-124.5464505,40.4241491,-15
-124.5872617,40.35157808,-15
-124.6288751,40.27941705,-15
-127.3219479,50.31814161,-25
-127.2648584,50.25748123,-25
-127.2078588,50.19673642,-25
-127.150949,50.13590744,-25
-127.094129,50.07499457,-25
-127.0354211,50.01593345,-25
-126.9756995,49.95786266,-25
-126.916065,49.89970234,-25
-126.8554091,49.84262093,-25
-126.7941615,49.78616188,-25
-126.7329979,49.72961191,-25
-126.6698086,49.67538981,-25
-126.6054314,49.62252717,-25
-126.541123,49.56958083,-25
-126.4734755,49.52101063,-25
-126.4054846,49.47288444,-25
-126.3375565,49.42466973,-25
-126.2696912,49.37636662,-25
-126.19915,49.33218118,-25
-126.1274742,49.28973753,-25
-126.0558486,49.24720915,-25
-125.9842873,49.2045726,-25
-125.9127693,49.16186368,-25
-125.8413914,49.11892473,-25
-125.7709024,49.07453791,-25
-125.700457,49.03008192,-25
-125.630058,48.9855525,-25
-125.5597358,48.94090204,-25
-125.4894471,48.89619862,-25
-125.4192234,48.85139334,-25
-125.3506205,48.80419316,-25
-125.2829646,48.75559725,-25
-125.2153693,48.70691698,-25
-125.1480845,48.65782146,-25
-125.082689,48.60622379,-25
-125.01736,48.55454191,-25
-124.9529254,48.50177993,-25
-124.8901314,48.44704596,-25
-124.8274208,48.39221655,-25
-124.770161,48.33181432,-25
-124.7140334,48.27026289,-25
-124.6579906,48.20863421,-25
-124.6020325,48.14692859,-25
-124.5536686,48.07931815,-25
-124.5077385,48.00982488,-25
-124.4628341,47.9397178,-25
-124.4238041,47.86612744,-25
-124.3848587,47.79249223,-25
-124.3481277,47.71776328,-25
-124.3134357,47.64203117,-25
-124.2794581,47.56598596,-25
-124.247438,47.48908601,-25
-124.2154909,47.41215571,-25
-124.1859686,47.33427301,-25
-124.1570899,47.25613907,-25
-124.1291763,47.17770977,-25
-124.1099685,47.09665455,-25
-124.090807,47.01558836,-25
-124.0716915,46.93451131,-25
-124.0565099,46.85260942,-25
-124.0414837,46.77067589,-25
-124.0264933,46.68873581,-25
-124.0185847,46.60600877,-25
-124.0152328,46.52277623,-25
-124.0118828,46.43954362,-25
-124.0085347,46.35631094,-25
-124.0065054,46.27309401,-25
-124.0118499,46.18996564,-25
-124.0171681,46.10683558,-25
-124.0224652,46.02370418,-25
-124.0277412,45.94057143,-25
-124.0329729,45.85743588,-25
-124.0364164,45.77421722,-25
-124.0389028,45.69095434,-25
-124.0413663,45.60769077,-25
-124.0438146,45.52442676,-25
-124.046247,45.44116228,-25
-124.0465786,45.35786379,-25
-124.0468346,45.27456418,-25
-124.047082,45.19126455,-25
-124.0473208,45.10796489,-25
-124.0473992,45.02466725,-25
-124.0449464,44.94140337,-25
-124.0424924,44.85813952,-25
-124.0400371,44.77487572,-25
-124.0370248,44.69163484,-25
-124.0326269,44.60845101,-25
-124.0282333,44.52526696,-25
-124.0238444,44.44208267,-25
-124.0194596,44.35889815,-25
-124.0126832,44.27588574,-25
-124.0051121,44.19293053,-25
-123.9975655,44.10997308,-25
-123.990029,44.02701471,-25
-123.9825096,43.94405478,-25
-123.974999,43.86109407,-25
-123.9674992,43.77813238,-25
-123.960006,43.69517008,-25
-123.9520913,43.61224774,-25
-123.9438639,43.52935504,-25
-123.9356425,43.44646174,-25
-123.9274413,43.36356645,-25
-123.91924,43.28067116,-25
-123.9110672,43.19777305,-25
-123.9028982,43.11487458,-25
-123.8947497,43.03197408,-25
-123.886619,42.94907185,-25
-123.8782288,42.86619717,-25
-123.8687603,42.78343705,-25
-123.8593071,42.70067518,-25
-123.8498643,42.61791213,-25
-123.8404474,42.53514611,-25
-123.8310411,42.45237891,-25
-123.82165,42.36960997,-25
-123.8100083,42.28713471,-25
-123.7978541,42.20472618,-25
-123.7857273,42.12231362,-25
-123.7736239,42.03989762,-25
-123.7615355,41.95747941,-25
-123.7494792,41.87505651,-25
-123.7324562,41.79366795,-25
-123.7106382,41.71327601,-25
-123.6884915,41.63299673,-25
-123.6574577,41.55569348,-25
-123.6264945,41.47836195,-25
-123.5872702,41.40489384,-25
-123.5478462,41.33151372,-25
-123.5041339,41.2606402,-25
-123.4596103,41.19023753,-25
-123.4186197,41.11772216,-25
-123.3846801,41.04191349,-25
-123.3579335,40.96316916,-25
-123.3399114,40.88184207,-25
-123.3229843,40.80029971,-25
-123.308969,40.71818723,-25
-123.299316,40.63604792,-25
-123.3133719,40.55402452,-25
-123.3407597,40.4753556,-25
-123.3960806,40.41479448,-25
-123.4588993,40.36128688,-25
-123.5373689,40.33333316,-25
-123.6169786,40.31032815,-25
-123.6997453,40.30091776,-25
-123.7824672,40.29113473,-25
-123.8650927,40.28055522,-25
-123.9474958,40.26877935,-25
-124.0283195,40.24861918,-25
-124.1081164,40.22579878,-25
-124.1813309,40.18606809,-25
-124.2545055,40.14626387,-25
-126.7798439,50.57636269,-35
-126.7236987,50.51482729,-35
-126.6676169,50.45323413,-35
-126.6116157,50.39156766,-35
-126.5557414,50.32978626,-35
-126.4999308,50.26794725,-35
-126.4442163,50.20602157,-35
-126.3871012,50.14539399,-35
-126.329651,50.0850752,-35
-126.2722896,50.0246719,-35
-126.215017,49.96418439,-35
-126.1549596,49.90650749,-35
-126.0940266,49.8497091,-35
-126.0331679,49.79283118,-35
-125.9682735,49.74062912,-35
-125.9031722,49.68866071,-35
-125.8381431,49.63660209,-35
-125.7722599,49.58569637,-35
-125.7036976,49.53838769,-35
-125.635202,49.49098269,-35
-125.5667742,49.44347978,-35
-125.4984018,49.39589723,-35
-125.4270797,49.35301522,-35
-125.3544989,49.31213838,-35
-125.2819917,49.27113109,-35
-125.2094988,49.23009862,-35
-125.1370933,49.18891195,-35
-125.0647009,49.1477024,-35
-124.9923885,49.1063527,-35
-124.9194851,49.06610684,-35
-124.8449785,49.02885559,-35
-124.7705197,48.99150888,-35
-124.6961037,48.95407708,-35
-124.6217258,48.91656947,-35
-124.5464493,48.88097223,-35
-124.4701598,48.84752387,-35
-124.3939046,48.81399727,-35
-124.3176838,48.7803924,-35
-124.2419071,48.74584842,-35
-124.1676789,48.70804535,-35
-124.0934923,48.67016087,-35
-124.0193473,48.632195,-35
-123.9476013,48.59035038,-35
-123.8806172,48.54083252,-35
-123.8136932,48.49123343,-35
-123.7495887,48.43858532,-35
-123.6952028,48.37548962,-35
-123.6409011,48.31232151,-35
-123.5866834,48.2490813,-35
-123.5458447,48.17675035,-35
-123.5070963,48.10301126,-35
-123.4684368,48.02922558,-35
-123.4313608,47.95480578,-35
-123.4092414,47.87449624,-35
-123.3871869,47.79416886,-35
-123.3651808,47.71382822,-35
-123.3540855,47.63132161,-35
-123.3437759,47.54866206,-35
-123.3334877,47.46599984,-35
-123.3273985,47.38293873,-35
-123.3219456,47.2998174,-35
-123.3186833,47.21667279,-35
-123.3223826,47.13345497,-35
-123.3260608,47.05023622,-35
-123.3297178,46.96701653,-35
-123.3358302,46.88396357,-35
-123.3434395,46.80101185,-35
-123.3510145,46.71805698,-35
-123.3585503,46.63509855,-35
-123.3660581,46.55213758,-35
-123.3741008,46.46924106,-35
-123.3863383,46.38684486,-35
-123.3985708,46.30444793,-35
-123.4107228,46.22203908,-35
-123.4228749,46.13963023,-35
-123.4349342,46.05720776,-35
-123.4469933,45.97478528,-35
-123.458958,45.89234901,-35
-123.4709165,45.80991186,-35
-123.4793888,45.72705398,-35
-123.4873691,45.64413713,-35
-123.4953261,45.56121804,-35
-123.503249,45.47829568,-35
-123.5111216,45.39536852,-35
-123.5171255,45.31230121,-35
-123.521699,45.22912686,-35
-123.5262513,45.14595134,-35
-123.5307747,45.06277425,-35
-123.5352775,44.97959604,-35
-123.5380651,44.89636691,-35
-123.5384912,44.813068,-35
-123.5389055,44.72976903,-35
-123.5393081,44.64647,-35
-123.5397012,44.56317093,-35
-123.5408814,44.4798884,-35
-123.5439673,44.39664558,-35
-123.5470359,44.31340212,-35
-123.5479403,44.23019833,-35
-123.5417694,44.14712722,-35
-123.5356062,44.06405553,-35
-123.5294507,43.98098327,-35
-123.5223221,43.89798915,-35
-123.5151539,43.81499815,-35
-123.5079959,43.73200626,-35
-123.4991167,43.64919808,-35
-123.4886112,43.56656319,-35
-123.4781248,43.48392589,-35
-123.4676571,43.4012862,-35
-123.4572416,43.31864018,-35
-123.4480596,43.23584779,-35
-123.4388907,43.15305393,-35
-123.4297346,43.07025867,-35
-123.4205957,42.98746151,-35
-123.4114733,42.90466252,-35
-123.404155,42.82171933,-35
-123.4000182,42.73852212,-35
-123.3958828,42.65532483,-35
-123.3917488,42.57212747,-35
-123.3899689,42.48887366,-35
-123.3901064,42.40557378,-35
-123.3902341,42.32227388,-35
-123.3903521,42.23897396,-35
-123.3904584,42.15567403,-35
-123.3876959,42.07243001,-35
-123.3843619,41.98919676,-35
-123.3810215,41.90596376,-35
-123.3773841,41.82274384,-35
-123.3712847,41.73982651,-35
-123.3527506,41.65861458,-35
-123.3342524,41.57739446,-35
-123.3030588,41.50015764,-35
-123.2719005,41.42290449,-35
-123.236597,41.34749314,-35
-123.2002102,41.27256057,-35
-123.16441,41.19737686,-35
-123.1358753,41.11911663,-35
-123.1081064,41.0406046,-35
-123.0848303,40.96062264,-35
-123.0615988,40.88062772,-35
-123.0444353,40.79929477,-35
-123.0319059,40.71694246,-35
-123.0201817,40.63447569,-35
-123.0092974,40.55188984,-35
-123.0020943,40.46905009,-35
-123.001598,40.38575157,-35
-123.0137519,40.30336147,-35
-123.0435907,40.22653161,-35
-123.084681,40.15427469,-35
-123.1315821,40.08543307,-35
-123.1830729,40.02033927,-35
-123.2410402,39.96051721,-35
-123.2994065,39.90113627,-35
-123.363882,39.84839354,-35
-126.3151213,50.80140614,-45
-126.2608896,50.73817786,-45
-126.2067053,50.67490907,-45
-126.1526364,50.61154152,-45
-126.0986624,50.54809327,-45
-126.0447557,50.48458767,-45
-125.9909914,50.42096155,-45
-125.9370536,50.35748468,-45
-125.8822516,50.29475008,-45
-125.8275428,50.23193427,-45
-125.7729246,50.16903956,-45
-125.7180121,50.10640851,-45
-125.6617603,50.04497055,-45
-125.6056132,49.98343692,-45
-125.5495536,49.92182352,-45
-125.493582,49.86013023,-45
-125.4334684,49.80293014,-45
-125.3675119,49.75205159,-45
-125.3016283,49.70107866,-45
-125.2333327,49.6535546,-45
-125.1629086,49.60906493,-45
-125.0925388,49.56448934,-45
-125.0221287,49.51999345,-45
-124.9479205,49.48215125,-45
-124.8737522,49.44423082,-45
-124.7996241,49.40623204,-45
-124.7255353,49.36815658,-45
-124.6508754,49.33135176,-45
-124.5733367,49.30091093,-45
-124.4958275,49.27039522,-45
-124.41835,49.23979904,-45
-124.3409024,49.20912725,-45
-124.2618853,49.18293037,-45
-124.1822647,49.15844656,-45
-124.1026671,49.13388832,-45
-124.0234296,49.10828711,-45
-123.9457495,49.07820919,-45
-123.8681005,49.04805093,-45
-123.7904783,49.0178237,-45
-123.7137321,48.98549496,-45
-123.6376538,48.95156866,-45
-123.5616093,48.91756686,-45
-123.4918504,48.87234045,-45
-123.4231724,48.82520004,-45
-123.354552,48.77797586,-45
-123.2859916,48.73066464,-45
-123.2215827,48.67828113,-45
-123.1617335,48.62034181,-45
-123.101962,48.56232243,-45
-123.042268,48.50422325,-45
-122.9881452,48.44091317,-45
-122.9342552,48.37739343,-45
-122.8804416,48.31380895,-45
-122.8355514,48.2439853,-45
-122.7943998,48.17155989,-45
-122.7533431,48.09908072,-45
-122.7137586,48.02581612,-45
-122.676534,47.95129619,-45
-122.639391,47.87673559,-45
-122.6078083,47.80018169,-45
-122.5893175,47.71895988,-45
-122.5708697,47.63772832,-45
-122.5551557,47.55614098,-45
-122.5524032,47.47288647,-45
-122.5496478,47.38963205,-45
-122.5669383,47.30899095,-45
-122.5908799,47.22920566,-45
-122.616262,47.14990079,-45
-122.6448336,47.07165405,-45
-122.6733204,46.99337641,-45
-122.7017096,46.91506331,-45
-122.7212321,46.83423659,-45
-122.7366172,46.75242336,-45
-122.7462959,46.66968756,-45
-122.7559609,46.58695017,-45
-122.7656791,46.504219,-45
-122.7753736,46.42148505,-45
-122.7850174,46.33874518,-45
-122.7946314,46.25600184,-45
-122.8042115,46.17325457,-45
-122.8137412,46.09050147,-45
-122.8232396,46.00774478,-45
-122.8350948,45.92530303,-45
-122.8476296,45.84295155,-45
-122.8601166,45.7605928,-45
-122.8725411,45.67822458,-45
-122.8849236,45.59585006,-45
-122.8983166,45.51365086,-45
-122.9143502,45.43190849,-45
-122.9303277,45.35015515,-45
-122.9462663,45.26839422,-45
-122.962146,45.18662183,-45
-122.9779528,45.10483532,-45
-122.9937277,45.02304264,-45
-123.0094728,44.94124421,-45
-123.0251525,44.85943324,-45
-123.0407895,44.7776141,-45
-123.05638,44.69578605,-45
-123.0718994,44.61394453,-45
-123.0844053,44.5316444,-45
-123.0939095,44.44888837,-45
-123.1033771,44.36612815,-45
-123.1128083,44.28336377,-45
-123.1150322,44.20015979,-45
-123.1157165,44.1168626,-45
-123.1163888,44.03356531,-45
-123.1128325,43.95045354,-45
-123.1048649,43.86753546,-45
-123.0969087,43.78461629,-45
-123.0889664,43.70169578,-45
-123.0810358,43.61877417,-45
-123.0730363,43.53585918,-45
-123.0649859,43.4529491,-45
-123.0569538,43.37003725,-45
-123.0489296,43.28712464,-45
-123.0409157,43.20421102,-45
-123.0329172,43.12129592,-45
-123.0262884,43.03828802,-45
-123.0230364,42.95505153,-45
-123.0197828,42.87181509,-45
-123.0165276,42.78857872,-45
-123.0134318,42.70534298,-45
-123.0172669,42.62213131,-45
-123.0210828,42.53891876,-45
-123.0248801,42.45570535,-45
-123.0286589,42.37249111,-45
-123.032413,42.28927574,-45
-123.0396047,42.20630881,-45
-123.0478326,42.12341616,-45
-123.0560296,42.04052045,-45
-123.0641941,41.95762153,-45
-123.0723172,41.87471854,-45
-123.0728647,41.79142706,-45
-123.0731999,41.70813046,-45
-123.0613205,41.62568187,-45
-123.0477891,41.5435828,-45
-123.025366,41.46335754,-45
-123.0029878,41.38311971,-45
-122.9799588,41.30306776,-45
-122.9566312,41.22310082,-45
-122.9333523,41.14311969,-45
-122.9111573,41.06284305,-45
-122.8906737,40.9821008,-45
-122.8702354,40.90134707,-45
-122.849836,40.82058349,-45
-122.8294711,40.7398112,-45
-122.8091361,40.65903139,-45
-122.7888369,40.5782426,-45
-122.7685888,40.49744097,-45
-122.7536138,40.41551355,-45
-122.7417755,40.33324798,-45
-122.7416328,40.2499481,-45
-122.7655713,40.17079111,-45
-122.7934805,40.09230566,-45
-122.8382571,40.02234041,-45
-122.884794,39.95325202,-45
-122.9332986,39.8857236,-45
-122.9896801,39.82440464,-45
-123.0459897,39.76301964,-45
-123.1022275,39.70156884,-45
-125.9449925,50.96535481,-55
-125.8931426,50.90015909,-55
-125.8413057,50.8349531,-55
-125.7896436,50.76960848,-55
-125.738009,50.70424222,-55
-125.6865416,50.63874418,-55
-125.6351136,50.57321518,-55
-125.5838287,50.50757414,-55
-125.5320209,50.44235321,-55
-125.4789698,50.37813126,-55
-125.4260202,50.31382545,-55
-125.3731689,50.24943894,-55
-125.3204061,50.18497985,-55
-125.2644137,50.12354911,-55
-125.2035666,50.06665871,-55
-125.142801,50.00968124,-55
-125.082117,49.95261693,-55
-125.0198045,49.89748429,-55
-124.9534521,49.84712312,-55
-124.8871643,49.79667691,-55
-124.8190762,49.74903135,-55
-124.7458053,49.70940484,-55
-124.6725796,49.66969479,-55
-124.5994056,49.62988955,-55
-124.5262768,49.59000144,-55
-124.4497269,49.55753134,-55
-124.3719341,49.52774596,-55
-124.2941705,49.49788451,-55
-124.2164361,49.46794701,-55
-124.1360856,49.4461993,-55
-124.0554053,49.42547316,-55
-123.9747446,49.40467082,-55
-123.894199,49.38345872,-55
-123.814693,49.35860562,-55
-123.7352117,49.33367356,-55
-123.6575241,49.3037659,-55
-123.5804536,49.27215847,-55
-123.5034111,49.24048286,-55
-123.4311251,49.19943214,-55
-123.3601113,49.15588992,-55
-123.2891456,49.11226927,-55
-123.2215134,49.06364697,-55
-123.1540043,49.01484719,-55
-123.0865466,48.96597649,-55
-123.0243226,48.91063073,-55
-122.9624572,48.85484936,-55
-122.90066,48.79899251,-55
-122.838931,48.74306021,-55
-122.777299,48.68702109,-55
-122.7172186,48.62933964,-55
-122.6578032,48.57095564,-55
-122.5984752,48.51248271,-55
-122.5392342,48.45392171,-55
-122.4800564,48.39529695,-55
-122.4209558,48.33659424,-55
-122.3724578,48.26902519,-55
-122.3252078,48.20042247,-55
-122.2853715,48.12727559,-55
-122.2457543,48.05399965,-55
-122.2166968,47.97610096,-55
-122.1897715,47.89727255,-55
-122.1742201,47.81591336,-55
-122.1652169,47.73310132,-55
-122.1562309,47.65028742,-55
-122.146559,47.56755304,-55
-122.1363572,47.48488011,-55
-122.1261886,47.40220309,-55
-122.1439285,47.32099304,-55
-122.1637612,47.2401364,-55
-122.1899896,47.16107339,-55
-122.223785,47.08567557,-55
-122.2694427,47.01600308,-55
-122.3162492,46.9471085,-55
-122.3638703,46.87876297,-55
-122.379923,46.79816743,-55
-122.3815103,46.71525857,-55
-122.3763933,46.63211588,-55
-122.3705167,46.54902546,-55
-122.3642393,46.46596232,-55
-122.3579691,46.38289865,-55
-122.3546559,46.29974543,-55
-122.3558686,46.21645426,-55
-122.3570624,46.13316281,-55
-122.3582406,46.04987115,-55
-122.3594051,45.96657929,-55
-122.361847,45.88338666,-55
-122.3734784,45.80090272,-55
-122.385061,45.71841191,-55
-122.3966023,45.63591531,-55
-122.4081023,45.55341296,-55
-122.4195588,45.47090454,-55
-122.4384306,45.3897864,-55
-122.4575667,45.30871422,-55
-122.4766371,45.22762655,-55
-122.4956562,45.14652683,-55
-122.5151987,45.06555249,-55
-122.5349823,44.98463588,-55
-122.5546683,44.90369546,-55
-122.5743316,44.82274954,-55
-122.5938836,44.74177665,-55
-122.6134209,44.66080022,-55
-122.6328472,44.57979708,-55
-122.6511,44.49856087,-55
-122.6640872,44.41627952,-55
-122.6770308,44.33399128,-55
-122.6865532,44.25136151,-55
-122.6900518,44.16813502,-55
-122.6935213,44.0849073,-55
-122.6969693,44.00167869,-55
-122.6955,43.91850924,-55
-122.6900553,43.83538737,-55
-122.6846235,43.75226466,-55
-122.6791835,43.66914248,-55
-122.6737474,43.58602005,-55
-122.6690612,43.5028551,-55
-122.665068,43.41965087,-55
-122.6610748,43.33644664,-55
-122.6570815,43.25324241,-55
-122.6530879,43.17003819,-55
-122.649094,43.08683399,-55
-122.6450997,43.00362981,-55
-122.6411048,42.92042566,-55
-122.6417029,42.83725724,-55
-122.6469916,42.7541253,-55
-122.6522464,42.67099121,-55
-122.6574889,42.58785634,-55
-122.662691,42.50471894,-55
-122.6678783,42.42158061,-55
-122.6730377,42.33844054,-55
-122.6814144,42.25559928,-55
-122.6916408,42.17292939,-55
-122.7018356,42.09025559,-55
-122.7119818,42.00757583,-55
-122.7201627,41.92468857,-55
-122.7274764,41.84171026,-55
-122.7347702,41.75873021,-55
-122.7360119,41.67559064,-55
-122.7330664,41.59234273,-55
-122.7301114,41.50909517,-55
-122.7271529,41.42584772,-55
-122.7186812,41.34303076,-55
-122.7086944,41.26033158,-55
-122.6987222,41.17763065,-55
-122.6873229,41.09513264,-55
-122.6738599,41.0129278,-55
-122.660425,40.93071834,-55
-122.6470114,40.84850542,-55
-122.6336128,40.76629005,-55
-122.6201244,40.68409462,-55
-122.5984623,40.60366052,-55
-122.5768366,40.52321664,-55
-122.5552505,40.44276211,-55
-122.5361227,40.36186205,-55
-122.5282711,40.27893291,-55
-122.5226974,40.19614491,-55
-122.5407674,40.11482845,-55
-122.558793,40.03350216,-55
-122.5926422,39.95844859,-55
-122.6351597,39.88681656,-55
-122.6776044,39.81514132,-55
-122.7268075,39.74804208,-55
-122.7775041,39.68194557,-55
-122.8281231,39.61578969,-55
-125.6584781,51.10114785,-65
-125.6062326,51.03626879,-65
-125.5540598,50.97133123,-65
-125.5019616,50.90633378,-65
-125.4500088,50.84122005,-65
-125.3981289,50.77604831,-65
-125.3463238,50.71081702,-65
-125.2929069,50.64689934,-65
-125.2395651,50.58291853,-65
-125.1863172,50.51885964,-65
-125.1320646,50.455667,-65
-125.0766421,50.39347991,-65
-125.021311,50.33121147,-65
-124.9660713,50.26886202,-65
-124.9060944,50.21118962,-65
-124.8445228,50.15508411,-65
-124.783031,50.09889121,-65
-124.7216189,50.04261114,-65
-124.6531134,49.995288,-65
-124.5843177,49.94831947,-65
-124.5155832,49.90126157,-65
-124.4467301,49.8544157,-65
-124.3725739,49.8164716,-65
-124.2984587,49.77844752,-65
-124.2243846,49.74034351,-65
-124.1454059,49.71454656,-65
-124.0654465,49.69119284,-65
-123.9847431,49.6708732,-65
-123.9030733,49.65447416,-65
-123.8214699,49.63775287,-65
-123.7399983,49.62039551,-65
-123.6585421,49.60296652,-65
-123.5786265,49.58031446,-65
-123.5007832,49.55066131,-65
-123.4229747,49.52091697,-65
-123.3481621,49.48475903,-65
-123.2754723,49.44407641,-65
-123.2028299,49.40330903,-65
-123.1325983,49.35861083,-65
-123.0633785,49.31226959,-65
-122.9942114,49.26584975,-65
-122.92627,49.21780145,-65
-122.8627505,49.16391115,-65
-122.7993051,49.10993364,-65
-122.7359378,49.05586449,-65
-122.6726434,49.00171005,-65
-122.6104926,48.94627286,-65
-122.5494925,48.8895466,-65
-122.4886003,48.83270444,-65
-122.4277547,48.77581245,-65
-122.3670051,48.71881797,-65
-122.3063313,48.66174276,-65
-122.2457066,48.60461545,-65
-122.1827188,48.55010638,-65
-122.1197683,48.49555254,-65
-122.0568897,48.44091578,-65
-121.9940801,48.38619975,-65
-121.9433145,48.3203241,-65
-121.89362,48.25347094,-65
-121.866917,48.1751536,-65
-121.8434985,48.0952132,-65
-121.829174,48.01355516,-65
-121.8218203,47.93058039,-65
-121.8231014,47.84734506,-65
-121.8254242,47.76407745,-65
-121.8296163,47.68088602,-65
-121.8340506,47.59770412,-65
-121.827854,47.51491628,-65
-121.8172835,47.43228969,-65
-121.8322249,47.35043358,-65
-121.8615099,47.27282105,-65
-121.8981169,47.1980823,-65
-121.9376015,47.1247348,-65
-121.964714,47.04730565,-65
-121.9764804,46.96484086,-65
-121.9840658,46.88196704,-65
-121.9884686,46.79878347,-65
-121.9918173,46.7155929,-65
-121.9883689,46.6323643,-65
-121.9849191,46.54913577,-65
-121.981467,46.46590733,-65
-121.9780126,46.38267899,-65
-121.974557,46.29945069,-65
-121.9710982,46.21622253,-65
-121.9677625,46.13298977,-65
-121.9649934,46.04973581,-65
-121.9622204,45.96648198,-65
-121.959443,45.88322829,-65
-121.9583397,45.80001789,-65
-121.9653963,45.71701732,-65
-121.9724077,45.63401292,-65
-121.9793928,45.55100631,-65
-121.9863555,45.46799782,-65
-121.9932747,45.38498568,-65
-122.0030133,45.30230042,-65
-122.0152517,45.21990435,-65
-122.027446,45.13750175,-65
-122.0395822,45.05509057,-65
-122.051674,44.97267286,-65
-122.0663598,44.89072033,-65
-122.0836158,44.80922727,-65
-122.1008128,44.72772174,-65
-122.1179512,44.64620386,-65
-122.1322539,44.56417653,-65
-122.1445143,44.48178375,-65
-122.1567292,44.39938419,-65
-122.1688986,44.31697791,-65
-122.1765733,44.23403562,-65
-122.1841015,44.15107651,-65
-122.1916004,44.06811473,-65
-122.1990543,43.9851489,-65
-122.2064852,43.902181,-65
-122.2138825,43.81921011,-65
-122.219937,43.73613331,-65
-122.2256373,43.65302858,-65
-122.2313201,43.56992265,-65
-122.23695,43.48681312,-65
-122.2425798,43.40370358,-65
-122.2481606,43.32059074,-65
-122.2537208,43.23747652,-65
-122.2592699,43.15436156,-65
-122.2647613,43.07124276,-65
-122.2702527,42.98812396,-65
-122.277207,42.90512279,-65
-122.2850663,42.82219438,-65
-122.2929222,42.73926565,-65
-122.3006971,42.65632928,-65
-122.3084721,42.57339292,-65
-122.3162085,42.49045296,-65
-122.3239001,42.40750883,-65
-122.3315918,42.32456471,-65
-122.3392106,42.24161386,-65
-122.34682,42.15866215,-65
-122.3532669,42.07563039,-65
-122.3570984,41.99241855,-65
-122.3609299,41.90920672,-65
-122.364712,41.82599262,-65
-122.368493,41.74277847,-65
-122.372237,41.65956266,-65
-122.3759606,41.57634593,-65
-122.3796707,41.49312859,-65
-122.3833514,41.40990995,-65
-122.3870321,41.32669131,-65
-122.3832793,41.24348228,-65
-122.3793906,41.1602731,-65
-122.3754872,41.07706461,-65
-122.3663277,40.99430704,-65
-122.3560065,40.91164893,-65
-122.3457017,40.82898878,-65
-122.3354119,40.74632676,-65
-122.3251315,40.66366357,-65
-122.3148696,40.58099808,-65
-122.3052851,40.49825345,-65
-122.2962253,40.41544759,-65
-122.2872,40.33263799,-65
-122.2783172,40.24981296,-65
-122.2830484,40.1674358,-65
-122.2973259,40.0853685,-65
-122.3239221,40.00666997,-65
-122.3533488,39.92874077,-65
-122.3859887,39.85218264,-65
-122.4217619,39.7769552,-65
-122.4574671,39.70169548,-65
-122.4965809,39.62822189,-65
